noteId,Topic,Topic_Keywords
1870818327234224534,-1,-1_amp_deutschland_afd_handeln
1870883761384194398,-1,-1_amp_deutschland_afd_handeln
1870891424620687770,1,1_israel_hamas_gaza_israelisch
1871979787536712177,1,1_israel_hamas_gaza_israelisch
1872981931761041748,-1,-1_amp_deutschland_afd_handeln
1873429101765152853,14,14_euro_milliarde_million_kosten
1873799220718891039,-1,-1_amp_deutschland_afd_handeln
1873806302025011685,-1,-1_amp_deutschland_afd_handeln
1874064920653787245,-1,-1_amp_deutschland_afd_handeln
1875674374600012057,4,4_politisch_polizei_politiker_politik
1876255723039936732,1,1_israel_hamas_gaza_israelisch
1876281650708902389,-1,-1_amp_deutschland_afd_handeln
1876376617133433338,1,1_israel_hamas_gaza_israelisch
1876611359200202797,-1,-1_amp_deutschland_afd_handeln
1877420222350565634,-1,-1_amp_deutschland_afd_handeln
1878197991292432458,13,13_land_landtag_afd_geschaeftsordnung
1879818156220313967,-1,-1_amp_deutschland_afd_handeln
1879862987332186322,-1,-1_amp_deutschland_afd_handeln
1879912062547087746,9,9_frau_khelif_biologisch_gender
1881034200133808174,-1,-1_amp_deutschland_afd_handeln
1882400515503350262,-1,-1_amp_deutschland_afd_handeln
1884614399983325490,0,0_post_kommentar_anmerkung_meinung
1885316816861339864,-1,-1_amp_deutschland_afd_handeln
1888641511773941859,-1,-1_amp_deutschland_afd_handeln
1740355283640045827,-1,-1_amp_deutschland_afd_handeln
1741761016583573989,-1,-1_amp_deutschland_afd_handeln
1742638040051269786,-1,-1_amp_deutschland_afd_handeln
1744631538111648035,-1,-1_amp_deutschland_afd_handeln
1749426470022176939,4,4_politisch_polizei_politiker_politik
1771899356213367035,1,1_israel_hamas_gaza_israelisch
1783785232363110782,7,7_community_notes_tweet_note
1796443632150405504,-1,-1_amp_deutschland_afd_handeln
1803674645867962532,5,5_covid_impfung_corona_studie
1805494468046393382,-1,-1_amp_deutschland_afd_handeln
1824541885358281151,-1,-1_amp_deutschland_afd_handeln
1829117360348786720,-1,-1_amp_deutschland_afd_handeln
1829153807466463697,1,1_israel_hamas_gaza_israelisch
1832431253661929595,-1,-1_amp_deutschland_afd_handeln
1837461385942327676,-1,-1_amp_deutschland_afd_handeln
1841757492579037426,-1,-1_amp_deutschland_afd_handeln
1843678951979245590,-1,-1_amp_deutschland_afd_handeln
1854113718684025113,5,5_covid_impfung_corona_studie
1864046494476906566,-1,-1_amp_deutschland_afd_handeln
1864296813538279517,0,0_post_kommentar_anmerkung_meinung
1874393751168164105,13,13_land_landtag_afd_geschaeftsordnung
1893257960521900236,-1,-1_amp_deutschland_afd_handeln
1687127600320200704,15,15_climate_temperaturen_global_change
1863489519179239631,-1,-1_amp_deutschland_afd_handeln
1773086158026682418,-1,-1_amp_deutschland_afd_handeln
1794273014638411811,0,0_post_kommentar_anmerkung_meinung
1876256950222004534,-1,-1_amp_deutschland_afd_handeln
1669013126719610881,1,1_israel_hamas_gaza_israelisch
1676984438389985280,0,0_post_kommentar_anmerkung_meinung
1693330228330766654,-1,-1_amp_deutschland_afd_handeln
1720926546691547281,-1,-1_amp_deutschland_afd_handeln
1723329150528762135,0,0_post_kommentar_anmerkung_meinung
1751310841616519492,-1,-1_amp_deutschland_afd_handeln
1770865351762280683,6,6_internet_art_stgb_grundgesetz
1859897502591287671,-1,-1_amp_deutschland_afd_handeln
1859988409080537356,-1,-1_amp_deutschland_afd_handeln
1863494233589531124,-1,-1_amp_deutschland_afd_handeln
1763878248105095441,2,2_russland_ukraine_ukrain_russisch
1763880880634724374,2,2_russland_ukraine_ukrain_russisch
1763987430787473567,-1,-1_amp_deutschland_afd_handeln
1764286541990429177,-1,-1_amp_deutschland_afd_handeln
1764294837031887190,-1,-1_amp_deutschland_afd_handeln
1766683303778586788,-1,-1_amp_deutschland_afd_handeln
1766899376125890701,2,2_russland_ukraine_ukrain_russisch
1767142942563573986,2,2_russland_ukraine_ukrain_russisch
1767276345774514230,2,2_russland_ukraine_ukrain_russisch
1767628786147762257,-1,-1_amp_deutschland_afd_handeln
1767630146373075305,-1,-1_amp_deutschland_afd_handeln
1769098788537311471,2,2_russland_ukraine_ukrain_russisch
1772936526399189295,-1,-1_amp_deutschland_afd_handeln
1774081143647694941,2,2_russland_ukraine_ukrain_russisch
1774688439843041565,6,6_internet_art_stgb_grundgesetz
1775492730849771849,-1,-1_amp_deutschland_afd_handeln
1776483527833374960,-1,-1_amp_deutschland_afd_handeln
1779379198517182889,1,1_israel_hamas_gaza_israelisch
1780086418871554549,-1,-1_amp_deutschland_afd_handeln
1794600266802528359,14,14_euro_milliarde_million_kosten
1798776336930029863,-1,-1_amp_deutschland_afd_handeln
1804379110749114746,14,14_euro_milliarde_million_kosten
1810772647191662641,2,2_russland_ukraine_ukrain_russisch
1812053278705795422,2,2_russland_ukraine_ukrain_russisch
1823064276761817526,-1,-1_amp_deutschland_afd_handeln
1864029145417851144,8,8_foto_bild_fake_bergamo
1715331549283979385,1,1_israel_hamas_gaza_israelisch
1684665639598690304,3,3_video_zeigen_sehen_videos
1676272458649804827,-1,-1_amp_deutschland_afd_handeln
1676277665471373314,-1,-1_amp_deutschland_afd_handeln
1676278163335258136,0,0_post_kommentar_anmerkung_meinung
1676603496785666048,-1,-1_amp_deutschland_afd_handeln
1677421564067815426,-1,-1_amp_deutschland_afd_handeln
1704476141283684770,3,3_video_zeigen_sehen_videos
1704511351916273993,3,3_video_zeigen_sehen_videos
1704512743041052827,-1,-1_amp_deutschland_afd_handeln
1705841993316766048,3,3_video_zeigen_sehen_videos
1729050816969875529,-1,-1_amp_deutschland_afd_handeln
1856093542751359415,-1,-1_amp_deutschland_afd_handeln
1818990685757776122,9,9_frau_khelif_biologisch_gender
1822233077629780461,4,4_politisch_polizei_politiker_politik
1839327410904248791,-1,-1_amp_deutschland_afd_handeln
1839388802340786533,7,7_community_notes_tweet_note
1843924708837740675,0,0_post_kommentar_anmerkung_meinung
1669085627847933953,-1,-1_amp_deutschland_afd_handeln
1733653553770643959,3,3_video_zeigen_sehen_videos
1734354666295632278,-1,-1_amp_deutschland_afd_handeln
1734508860319117680,-1,-1_amp_deutschland_afd_handeln
1745422419135791353,12,12_migration_migrant_migrationshintergrund_illegal
1748107519052988697,1,1_israel_hamas_gaza_israelisch
1744357255246426395,-1,-1_amp_deutschland_afd_handeln
1668929343987261440,-1,-1_amp_deutschland_afd_handeln
1670185694688362500,-1,-1_amp_deutschland_afd_handeln
1859492167988740330,0,0_post_kommentar_anmerkung_meinung
1669619071522942978,-1,-1_amp_deutschland_afd_handeln
1669736669505789952,-1,-1_amp_deutschland_afd_handeln
1694956334448296397,3,3_video_zeigen_sehen_videos
1892949793481060491,1,1_israel_hamas_gaza_israelisch
1762187535529189628,2,2_russland_ukraine_ukrain_russisch
1847669616354492891,-1,-1_amp_deutschland_afd_handeln
1882430303483965907,-1,-1_amp_deutschland_afd_handeln
1878849212370292904,6,6_internet_art_stgb_grundgesetz
1888986361253781606,-1,-1_amp_deutschland_afd_handeln
1688192263053062332,-1,-1_amp_deutschland_afd_handeln
1688196552928407797,-1,-1_amp_deutschland_afd_handeln
1695041130956513377,4,4_politisch_polizei_politiker_politik
1737102980044959874,5,5_covid_impfung_corona_studie
1711360396274106703,1,1_israel_hamas_gaza_israelisch
1711360966376534166,1,1_israel_hamas_gaza_israelisch
1711369856593871152,1,1_israel_hamas_gaza_israelisch
1712749517563379867,-1,-1_amp_deutschland_afd_handeln
1743204864291656134,-1,-1_amp_deutschland_afd_handeln
1756430339503698109,2,2_russland_ukraine_ukrain_russisch
1769659605804601739,2,2_russland_ukraine_ukrain_russisch
1770036484273320009,-1,-1_amp_deutschland_afd_handeln
1770441397595713754,-1,-1_amp_deutschland_afd_handeln
1775071960705245496,11,11_auto_tesla_verbrenner_fahrzeug
1780481652910686705,-1,-1_amp_deutschland_afd_handeln
1780560419964297505,-1,-1_amp_deutschland_afd_handeln
1798050719368671540,-1,-1_amp_deutschland_afd_handeln
1816872506864627740,-1,-1_amp_deutschland_afd_handeln
1824321753625055458,-1,-1_amp_deutschland_afd_handeln
1834555308359708769,4,4_politisch_polizei_politiker_politik
1836432984242536469,-1,-1_amp_deutschland_afd_handeln
1851985612808569275,-1,-1_amp_deutschland_afd_handeln
1863211371502166307,0,0_post_kommentar_anmerkung_meinung
1863619574371176952,-1,-1_amp_deutschland_afd_handeln
1874526857405604036,0,0_post_kommentar_anmerkung_meinung
1877363130814087246,-1,-1_amp_deutschland_afd_handeln
1878573270355599616,-1,-1_amp_deutschland_afd_handeln
1878680118446481791,14,14_euro_milliarde_million_kosten
1878826032645509139,-1,-1_amp_deutschland_afd_handeln
1780471023999009263,-1,-1_amp_deutschland_afd_handeln
1780472260920258957,-1,-1_amp_deutschland_afd_handeln
1780833310001758696,11,11_auto_tesla_verbrenner_fahrzeug
1786275056345071769,-1,-1_amp_deutschland_afd_handeln
1791561611951354353,-1,-1_amp_deutschland_afd_handeln
1795889441262674342,-1,-1_amp_deutschland_afd_handeln
1829125817693356121,11,11_auto_tesla_verbrenner_fahrzeug
1842096855926165665,1,1_israel_hamas_gaza_israelisch
1847623394000326971,-1,-1_amp_deutschland_afd_handeln
1847888535510044810,11,11_auto_tesla_verbrenner_fahrzeug
1852608013959356738,0,0_post_kommentar_anmerkung_meinung
1857676681810481290,0,0_post_kommentar_anmerkung_meinung
1858047326587179151,1,1_israel_hamas_gaza_israelisch
1860998233188667482,10,10_satire_account_offensichtlich_handeln
1881604899542020147,0,0_post_kommentar_anmerkung_meinung
1800115528603779428,-1,-1_amp_deutschland_afd_handeln
1823957686448173213,11,11_auto_tesla_verbrenner_fahrzeug
1831621302395785240,11,11_auto_tesla_verbrenner_fahrzeug
1879806969445265589,-1,-1_amp_deutschland_afd_handeln
1787129646670086530,-1,-1_amp_deutschland_afd_handeln
1839994132120363033,3,3_video_zeigen_sehen_videos
1808542049685119386,-1,-1_amp_deutschland_afd_handeln
1808544201170165944,-1,-1_amp_deutschland_afd_handeln
1871311176182976644,-1,-1_amp_deutschland_afd_handeln
1680094963168673792,0,0_post_kommentar_anmerkung_meinung
1689145895953064128,-1,-1_amp_deutschland_afd_handeln
1689910945844256940,-1,-1_amp_deutschland_afd_handeln
1816755077689868346,0,0_post_kommentar_anmerkung_meinung
1825254162734481717,-1,-1_amp_deutschland_afd_handeln
1835093674436575522,-1,-1_amp_deutschland_afd_handeln
1849344022063579256,7,7_community_notes_tweet_note
1853419751176839250,-1,-1_amp_deutschland_afd_handeln
1856712589981401235,-1,-1_amp_deutschland_afd_handeln
1756339353926689200,-1,-1_amp_deutschland_afd_handeln
1835302214094458924,3,3_video_zeigen_sehen_videos
1671616062406774785,10,10_satire_account_offensichtlich_handeln
1683840511134818304,6,6_internet_art_stgb_grundgesetz
1684593097584332801,-1,-1_amp_deutschland_afd_handeln
1685192139469160448,-1,-1_amp_deutschland_afd_handeln
1685283077050834945,-1,-1_amp_deutschland_afd_handeln
1686432995882782729,0,0_post_kommentar_anmerkung_meinung
1687857243079754185,0,0_post_kommentar_anmerkung_meinung
1689690716878909454,10,10_satire_account_offensichtlich_handeln
1701291243228008792,0,0_post_kommentar_anmerkung_meinung
1709958859714859483,0,0_post_kommentar_anmerkung_meinung
1740074935249252740,1,1_israel_hamas_gaza_israelisch
1793896365627474240,-1,-1_amp_deutschland_afd_handeln
1846481242977382901,0,0_post_kommentar_anmerkung_meinung
1853501424077803728,14,14_euro_milliarde_million_kosten
1858167365067813113,-1,-1_amp_deutschland_afd_handeln
1872585564249104555,0,0_post_kommentar_anmerkung_meinung
1879924762845028440,-1,-1_amp_deutschland_afd_handeln
1891238662966321642,-1,-1_amp_deutschland_afd_handeln
1834852297433649641,6,6_internet_art_stgb_grundgesetz
1696521815919657189,-1,-1_amp_deutschland_afd_handeln
1703330108960911446,-1,-1_amp_deutschland_afd_handeln
1759152246225326548,11,11_auto_tesla_verbrenner_fahrzeug
1762974287047127397,7,7_community_notes_tweet_note
1763156318540472767,-1,-1_amp_deutschland_afd_handeln
1768308266637861139,-1,-1_amp_deutschland_afd_handeln
1770938897234636840,4,4_politisch_polizei_politiker_politik
1772234379428827199,2,2_russland_ukraine_ukrain_russisch
1772234578343719166,2,2_russland_ukraine_ukrain_russisch
1773698500741533886,-1,-1_amp_deutschland_afd_handeln
1775463670614491206,-1,-1_amp_deutschland_afd_handeln
1775514982488154234,5,5_covid_impfung_corona_studie
1797351535891882276,-1,-1_amp_deutschland_afd_handeln
1797352570949636585,0,0_post_kommentar_anmerkung_meinung
1831247889961501118,4,4_politisch_polizei_politiker_politik
1857370777047183373,-1,-1_amp_deutschland_afd_handeln
1861704160120340850,0,0_post_kommentar_anmerkung_meinung
1886706670950093236,-1,-1_amp_deutschland_afd_handeln
1892144265205071914,4,4_politisch_polizei_politiker_politik
1800574698188615704,1,1_israel_hamas_gaza_israelisch
1691093214478868606,-1,-1_amp_deutschland_afd_handeln
1692552175291949221,-1,-1_amp_deutschland_afd_handeln
1706391285064487328,2,2_russland_ukraine_ukrain_russisch
1710952698554544268,6,6_internet_art_stgb_grundgesetz
1711468966537798102,1,1_israel_hamas_gaza_israelisch
1763625612806062545,13,13_land_landtag_afd_geschaeftsordnung
1763634976610767085,0,0_post_kommentar_anmerkung_meinung
1881382410345922810,-1,-1_amp_deutschland_afd_handeln
1745561727415050464,0,0_post_kommentar_anmerkung_meinung
1754280690147893542,-1,-1_amp_deutschland_afd_handeln
1796558752813867178,4,4_politisch_polizei_politiker_politik
1733444946911269192,-1,-1_amp_deutschland_afd_handeln
1733845680085475632,-1,-1_amp_deutschland_afd_handeln
1754213811370795429,-1,-1_amp_deutschland_afd_handeln
1763656701398433898,3,3_video_zeigen_sehen_videos
1808848232451059972,5,5_covid_impfung_corona_studie
1816150415815180334,-1,-1_amp_deutschland_afd_handeln
1816150799329722717,-1,-1_amp_deutschland_afd_handeln
1836805351892816036,13,13_land_landtag_afd_geschaeftsordnung
1859508628710961457,-1,-1_amp_deutschland_afd_handeln
1865024729922314490,3,3_video_zeigen_sehen_videos
1861807163997360411,-1,-1_amp_deutschland_afd_handeln
1878409854659801458,-1,-1_amp_deutschland_afd_handeln
1824422997630857647,0,0_post_kommentar_anmerkung_meinung
1858826561484382271,-1,-1_amp_deutschland_afd_handeln
1715377279440748727,10,10_satire_account_offensichtlich_handeln
1737537300156866981,-1,-1_amp_deutschland_afd_handeln
1834328974303875505,-1,-1_amp_deutschland_afd_handeln
1850485488286679498,-1,-1_amp_deutschland_afd_handeln
1712481225510982085,-1,-1_amp_deutschland_afd_handeln
1739721104472629286,-1,-1_amp_deutschland_afd_handeln
1673106939125850119,4,4_politisch_polizei_politiker_politik
1884695337547264018,-1,-1_amp_deutschland_afd_handeln
1727947385689530715,0,0_post_kommentar_anmerkung_meinung
1728005549294256556,1,1_israel_hamas_gaza_israelisch
1728015087997181955,1,1_israel_hamas_gaza_israelisch
1728024187208368409,1,1_israel_hamas_gaza_israelisch
1728156323743744278,-1,-1_amp_deutschland_afd_handeln
1728320340403659073,1,1_israel_hamas_gaza_israelisch
1728497067234857244,-1,-1_amp_deutschland_afd_handeln
1728731698362212629,-1,-1_amp_deutschland_afd_handeln
1728751842866127273,1,1_israel_hamas_gaza_israelisch
1728889301633540535,-1,-1_amp_deutschland_afd_handeln
1737174350510367011,-1,-1_amp_deutschland_afd_handeln
1741782320477041106,14,14_euro_milliarde_million_kosten
1742859960340357621,-1,-1_amp_deutschland_afd_handeln
1743398810271781320,0,0_post_kommentar_anmerkung_meinung
1743552034668753327,3,3_video_zeigen_sehen_videos
1744409371751096610,-1,-1_amp_deutschland_afd_handeln
1744473832595787998,-1,-1_amp_deutschland_afd_handeln
1744722723639824885,-1,-1_amp_deutschland_afd_handeln
1746592763523564027,0,0_post_kommentar_anmerkung_meinung
1748653359035298017,10,10_satire_account_offensichtlich_handeln
1749429662663471448,-1,-1_amp_deutschland_afd_handeln
1749796523473580056,-1,-1_amp_deutschland_afd_handeln
1752434586519228536,-1,-1_amp_deutschland_afd_handeln
1757374561329295652,4,4_politisch_polizei_politiker_politik
1759166807133282597,0,0_post_kommentar_anmerkung_meinung
1764197574163025958,-1,-1_amp_deutschland_afd_handeln
1765709480262566141,-1,-1_amp_deutschland_afd_handeln
1766905268367958432,7,7_community_notes_tweet_note
1769291881358176351,4,4_politisch_polizei_politiker_politik
1770217814349258880,3,3_video_zeigen_sehen_videos
1772370313784836394,-1,-1_amp_deutschland_afd_handeln
1773115106194247966,-1,-1_amp_deutschland_afd_handeln
1774003420518654379,-1,-1_amp_deutschland_afd_handeln
1774419120672358832,-1,-1_amp_deutschland_afd_handeln
1780548906486497341,1,1_israel_hamas_gaza_israelisch
1782515833316463044,3,3_video_zeigen_sehen_videos
1783146848489771058,-1,-1_amp_deutschland_afd_handeln
1783774718253826547,-1,-1_amp_deutschland_afd_handeln
1784275156078051609,-1,-1_amp_deutschland_afd_handeln
1785664670336008597,-1,-1_amp_deutschland_afd_handeln
1786146259117457509,-1,-1_amp_deutschland_afd_handeln
1789720296359858350,1,1_israel_hamas_gaza_israelisch
1790352275132518682,-1,-1_amp_deutschland_afd_handeln
1795539518935683389,12,12_migration_migrant_migrationshintergrund_illegal
1796120480992067784,-1,-1_amp_deutschland_afd_handeln
1796569493168181451,4,4_politisch_polizei_politiker_politik
1797537340094603625,-1,-1_amp_deutschland_afd_handeln
1799788062471241939,1,1_israel_hamas_gaza_israelisch
1801740950156316964,0,0_post_kommentar_anmerkung_meinung
1803773828507603189,0,0_post_kommentar_anmerkung_meinung
1804443274217746726,0,0_post_kommentar_anmerkung_meinung
1805332504750031178,-1,-1_amp_deutschland_afd_handeln
1807451652477137016,-1,-1_amp_deutschland_afd_handeln
1808430544138416158,-1,-1_amp_deutschland_afd_handeln
1808973131484385739,-1,-1_amp_deutschland_afd_handeln
1811014407301783954,0,0_post_kommentar_anmerkung_meinung
1812153514807672981,1,1_israel_hamas_gaza_israelisch
1817829165929734492,0,0_post_kommentar_anmerkung_meinung
1822011951406575925,7,7_community_notes_tweet_note
1822388749558567108,-1,-1_amp_deutschland_afd_handeln
1867653904722538581,-1,-1_amp_deutschland_afd_handeln
1875510743077912587,-1,-1_amp_deutschland_afd_handeln
1876287714204467270,-1,-1_amp_deutschland_afd_handeln
1882850262475329768,12,12_migration_migrant_migrationshintergrund_illegal
1889063420915274117,6,6_internet_art_stgb_grundgesetz
1852033891189522650,-1,-1_amp_deutschland_afd_handeln
1714664720622395429,-1,-1_amp_deutschland_afd_handeln
1716712030378340366,-1,-1_amp_deutschland_afd_handeln
1732323405544755399,-1,-1_amp_deutschland_afd_handeln
